country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline
Indonesia,Papua,2020-08-28,-19
Indonesia,Papua,2020-08-29,-30
Indonesia,Papua,2020-08-30,-16
Indonesia,Papua,2020-08-31,-15
Indonesia,Papua,2020-09-01,-9
Indonesia,Papua,2020-09-02,-13
Indonesia,Papua,2020-09-03,-9
Indonesia,Papua,2020-09-04,-10
Indonesia,Papua,2020-09-05,-12
Indonesia,Papua,2020-09-06,-13
Indonesia,Papua,2020-09-07,-12
Indonesia,Papua,2020-09-08,-8
Indonesia,Papua,2020-09-09,-10
Indonesia,Papua,2020-09-10,-10
Indonesia,Papua,2020-09-11,-12
Indonesia,Papua,2020-09-12,-11
Indonesia,Papua,2020-09-13,-12
Indonesia,Papua,2020-09-14,-13
Indonesia,Papua,2020-09-15,-11
Indonesia,Papua,2020-09-16,-10
Indonesia,Papua,2020-09-17,-14
Indonesia,Papua,2020-09-18,-16
Indonesia,Papua,2020-09-19,-17
Indonesia,Papua,2020-09-20,-21
Indonesia,Papua,2020-09-21,-16
Indonesia,Papua,2020-09-22,-16
Indonesia,Papua,2020-09-23,-19
Indonesia,Papua,2020-09-24,-22
Indonesia,Papua,2020-09-25,-23
Indonesia,Papua,2020-09-26,-23
Indonesia,Papua,2020-09-27,-26
Indonesia,Papua,2020-09-28,-26
Indonesia,Papua,2020-09-29,-19
Indonesia,Papua,2020-09-30,-20
Indonesia,Papua,2020-10-01,-20
Indonesia,Papua,2020-10-02,-17
Indonesia,Papua,2020-10-03,-19
Indonesia,Papua,2020-10-04,-20
Indonesia,Papua,2020-10-05,-17
Indonesia,Papua,2020-10-06,-13
Indonesia,Papua,2020-10-07,-14
Indonesia,Papua,2020-10-08,-16
Indonesia,Papua,2020-10-09,-17
Indonesia,Papua,2020-10-10,-19
Indonesia,Papua,2020-10-11,-19
Indonesia,Papua,2020-10-12,-18
Indonesia,Papua,2020-10-13,-13
Indonesia,Papua,2020-10-14,-13
Indonesia,Papua,2020-10-15,-17
Indonesia,Papua,2020-10-16,-17
Indonesia,Papua,2020-10-17,-17
Indonesia,Papua,2020-10-18,-21
Indonesia,Papua,2020-10-19,-18
Indonesia,Papua,2020-10-20,-13
Indonesia,Papua,2020-10-21,-14
Indonesia,Papua,2020-10-22,-14
Indonesia,Papua,2020-10-23,-15
Indonesia,Papua,2020-10-24,-18
Indonesia,Papua,2020-10-25,-17
Indonesia,Papua,2020-10-26,-19
Indonesia,Papua,2020-10-27,-13
Indonesia,Papua,2020-10-28,-13
Indonesia,Papua,2020-10-29,-20
Indonesia,Papua,2020-10-30,-21
Indonesia,Papua,2020-10-31,-23
Indonesia,Papua,2020-11-01,-20
Indonesia,Papua,2020-11-02,-18
Indonesia,Papua,2020-11-03,-10
Indonesia,Papua,2020-11-04,-12
Indonesia,Papua,2020-11-05,-15
Indonesia,Papua,2020-11-06,-18
Indonesia,Papua,2020-11-07,-21
Indonesia,Papua,2020-11-08,-20
Indonesia,Papua,2020-11-09,-18
Indonesia,Papua,2020-11-10,-8
Indonesia,Papua,2020-11-11,-11
Indonesia,Papua,2020-11-12,-14
Indonesia,Papua,2020-11-13,-14
Indonesia,Papua,2020-11-14,-16
Indonesia,Papua,2020-11-15,-16
Indonesia,Papua,2020-11-16,-17
Indonesia,Papua,2020-11-17,-12
Indonesia,Papua,2020-11-18,-14
Indonesia,Papua,2020-11-19,-12
Indonesia,Papua,2020-11-20,-16
Indonesia,Papua,2020-11-21,-19
Indonesia,Papua,2020-11-22,-14
Indonesia,Papua,2020-11-23,-15
Indonesia,Papua,2020-11-24,-16
Indonesia,Papua,2020-11-25,-10
Indonesia,Papua,2020-11-26,-11
Indonesia,Papua,2020-11-27,-14
Indonesia,Papua,2020-11-28,-14
Indonesia,Papua,2020-11-29,-18
Indonesia,Papua,2020-11-30,-15
Indonesia,Papua,2020-12-01,-13
Indonesia,Papua,2020-12-02,-8
Indonesia,Papua,2020-12-03,-6
Indonesia,Papua,2020-12-04,-12
Indonesia,Papua,2020-12-05,-8
Indonesia,Papua,2020-12-06,-12
Indonesia,Papua,2020-12-07,-10
Indonesia,Papua,2020-12-08,-6
Indonesia,Papua,2020-12-09,-11
Indonesia,Papua,2020-12-10,-8
Indonesia,Papua,2020-12-11,-8
Indonesia,Papua,2020-12-12,-11
Indonesia,Papua,2020-12-13,-7
Indonesia,Papua,2020-12-14,-10
Indonesia,Papua,2020-12-15,-5
Indonesia,Papua,2020-12-16,-6
Indonesia,Papua,2020-12-17,-5
Indonesia,Papua,2020-12-18,-7
Indonesia,Papua,2020-12-19,-7
Indonesia,Papua,2020-12-20,-5
Indonesia,Papua,2020-12-21,-3
Indonesia,Papua,2020-12-22,1
Indonesia,Papua,2020-12-23,8
Indonesia,Papua,2020-12-24,7
Indonesia,Papua,2020-12-25,-31
Indonesia,Papua,2020-12-26,-21
Indonesia,Papua,2020-12-27,-15
Indonesia,Papua,2020-12-28,-9
Indonesia,Papua,2020-12-29,-8
Indonesia,Papua,2020-12-30,-3
Indonesia,Papua,2020-12-31,-2
Indonesia,Papua,2021-01-01,-35
Indonesia,Papua,2021-01-02,-19
Indonesia,Papua,2021-01-03,-16
Indonesia,Papua,2021-01-04,-13
Indonesia,Papua,2021-01-05,-9
Indonesia,Papua,2021-01-06,-8
Indonesia,Papua,2021-01-07,-11
Indonesia,Papua,2021-01-08,-16
Indonesia,Papua,2021-01-09,-18
Indonesia,Papua,2021-01-10,-15
Indonesia,Papua,2021-01-11,-15
Indonesia,Papua,2021-01-12,-13
Indonesia,Papua,2021-01-13,-16
Indonesia,Papua,2021-01-14,-20
Indonesia,Papua,2021-01-15,-27
Indonesia,Papua,2021-01-16,-27
Indonesia,Papua,2021-01-17,-26
Indonesia,Papua,2021-01-18,-24
Indonesia,Papua,2021-01-19,-22
Indonesia,Papua,2021-01-20,-22
Indonesia,Papua,2021-01-21,-23
Indonesia,Papua,2021-01-22,-23
Indonesia,Papua,2021-01-23,-25
Indonesia,Papua,2021-01-24,-25
Indonesia,Papua,2021-01-25,-21
Indonesia,Papua,2021-01-26,-21
Indonesia,Papua,2021-01-27,-22
Indonesia,Papua,2021-01-28,-22
Indonesia,Papua,2021-01-29,-23
Indonesia,Papua,2021-01-30,-23
Indonesia,Papua,2021-01-31,-25
Indonesia,Papua,2021-02-01,-30
Indonesia,Papua,2021-02-02,-16
Indonesia,Papua,2021-02-03,-21
Indonesia,Papua,2021-02-04,-16
Indonesia,Papua,2021-02-05,-23
Indonesia,Papua,2021-02-06,-24
Indonesia,Papua,2021-02-07,-25
Indonesia,Papua,2021-02-08,-19
Indonesia,Papua,2021-02-09,-18
Indonesia,Papua,2021-02-10,-17
Indonesia,Papua,2021-02-11,-19
Indonesia,Papua,2021-02-12,-25
Indonesia,Papua,2021-02-13,-24
Indonesia,Papua,2021-02-14,-23
Indonesia,Papua,2021-02-15,-22
Indonesia,Papua,2021-02-16,-17
Indonesia,Papua,2021-02-17,-17
Indonesia,Papua,2021-02-18,-18
Indonesia,Papua,2021-02-19,-23
Indonesia,Papua,2021-02-20,-20
Indonesia,Papua,2021-02-21,-19
Indonesia,Papua,2021-02-22,-28
Indonesia,Papua,2021-02-23,-19
Indonesia,Papua,2021-02-24,-18
Indonesia,Papua,2021-02-25,-18
Indonesia,Papua,2021-02-26,-25
Indonesia,Papua,2021-02-27,-19
Indonesia,Papua,2021-02-28,-18
Indonesia,Papua,2021-03-01,-15
Indonesia,Papua,2021-03-02,-10
Indonesia,Papua,2021-03-03,-14
Indonesia,Papua,2021-03-04,-16
Indonesia,Papua,2021-03-05,-16
Indonesia,Papua,2021-03-06,-16
Indonesia,Papua,2021-03-07,-16
Indonesia,Papua,2021-03-08,-18
Indonesia,Papua,2021-03-09,-17
Indonesia,Papua,2021-03-10,-13
Indonesia,Papua,2021-03-11,-17
Indonesia,Papua,2021-03-12,-19
Indonesia,Papua,2021-03-13,-21
Indonesia,Papua,2021-03-14,-18
Indonesia,Papua,2021-03-15,-18
Indonesia,Papua,2021-03-16,-14
Indonesia,Papua,2021-03-17,-17
Indonesia,Papua,2021-03-18,-17
Indonesia,Papua,2021-03-19,-16
Indonesia,Papua,2021-03-20,-18
Indonesia,Papua,2021-03-21,-18
Indonesia,Papua,2021-03-22,-18
Indonesia,Papua,2021-03-23,-17
Indonesia,Papua,2021-03-24,-15
Indonesia,Papua,2021-03-25,-15
Indonesia,Papua,2021-03-26,-20
Indonesia,Papua,2021-03-27,-17
Indonesia,Papua,2021-03-28,-19
Indonesia,Papua,2021-03-29,-18
Indonesia,Papua,2021-03-30,-12
Indonesia,Papua,2021-03-31,-14
Indonesia,Papua,2021-04-01,-8
Indonesia,Papua,2021-04-02,-23
Indonesia,Papua,2021-04-03,-20
Indonesia,Papua,2021-04-04,-9
Indonesia,Papua,2021-04-05,-14
Indonesia,Papua,2021-04-06,-9
Indonesia,Papua,2021-04-07,-13
Indonesia,Papua,2021-04-08,-9
Indonesia,Papua,2021-04-09,-11
Indonesia,Papua,2021-04-10,-15
Indonesia,Papua,2021-04-11,-9
Indonesia,Papua,2021-04-12,-9
Indonesia,Papua,2021-04-13,-15
Indonesia,Papua,2021-04-14,-15
Indonesia,Papua,2021-04-15,-15
Indonesia,Papua,2021-04-16,-18
Indonesia,Papua,2021-04-17,-21
Indonesia,Papua,2021-04-18,-19
Indonesia,Papua,2021-04-19,-20
Indonesia,Papua,2021-04-20,-15
Indonesia,Papua,2021-04-21,-11
Indonesia,Papua,2021-04-22,-13
Indonesia,Papua,2021-04-23,-13
Indonesia,Papua,2021-04-24,-20
Indonesia,Papua,2021-04-25,-18
Indonesia,Papua,2021-04-26,-15
Indonesia,Papua,2021-04-27,-11
Indonesia,Papua,2021-04-28,-11
Indonesia,Papua,2021-04-29,-12
Indonesia,Papua,2021-04-30,-14
Indonesia,Papua,2021-05-01,-58
Indonesia,Papua,2021-05-02,-55
Indonesia,Papua,2021-05-03,-56
Indonesia,Papua,2021-05-04,-55
Indonesia,Papua,2021-05-05,-50
Indonesia,Papua,2021-05-06,-48
Indonesia,Papua,2021-05-07,-54
Indonesia,Papua,2021-05-08,-52
Indonesia,Papua,2021-05-09,-47
Indonesia,Papua,2021-05-10,-45
Indonesia,Papua,2021-05-11,-39
Indonesia,Papua,2021-05-12,-32
Indonesia,Papua,2021-05-13,-48
Indonesia,Papua,2021-05-14,-50
Indonesia,Papua,2021-05-15,-49
Indonesia,Papua,2021-05-16,-45
Indonesia,Papua,2021-05-17,-38
Indonesia,Papua,2021-05-18,-33
Indonesia,Papua,2021-05-19,-35
Indonesia,Papua,2021-05-20,-35
Indonesia,Papua,2021-05-21,-38
Indonesia,Papua,2021-05-22,-47
Indonesia,Papua,2021-05-23,-40
Indonesia,Papua,2021-05-24,-40
Indonesia,Papua,2021-05-25,-36
Indonesia,Papua,2021-05-26,-39
Indonesia,Papua,2021-05-27,-37
Indonesia,Papua,2021-05-28,-40
Indonesia,Papua,2021-05-29,-40
Indonesia,Papua,2021-05-30,-42
Indonesia,Papua,2021-05-31,-39
Indonesia,Papua,2021-06-01,-39
Indonesia,Papua,2021-06-02,-35
Indonesia,Papua,2021-06-03,-35
Indonesia,Papua,2021-06-04,-36
Indonesia,Papua,2021-06-05,-40
Indonesia,Papua,2021-06-06,-37
Indonesia,Papua,2021-06-07,-37
Indonesia,Papua,2021-06-08,-7
Indonesia,Papua,2021-06-09,-2
Indonesia,Papua,2021-06-10,0
Indonesia,Papua,2021-06-11,-1
Indonesia,Papua,2021-06-12,-5
Indonesia,Papua,2021-06-13,-3
Indonesia,Papua,2021-06-14,-4
Indonesia,Papua,2021-06-15,3
Indonesia,Papua,2021-06-16,0
Indonesia,Papua,2021-06-17,1
Indonesia,Papua,2021-06-18,-5
Indonesia,Papua,2021-06-19,-5
Indonesia,Papua,2021-06-20,-6
Indonesia,Papua,2021-06-21,-6
Indonesia,Papua,2021-06-22,-2
Indonesia,Papua,2021-06-23,-3
Indonesia,Papua,2021-06-24,-4
Indonesia,Papua,2021-06-25,-4
Indonesia,Papua,2021-06-26,-8
Indonesia,Papua,2021-06-27,-6
Indonesia,Papua,2021-06-28,-5
Indonesia,Papua,2021-06-29,-3
Indonesia,Papua,2021-06-30,-5
Indonesia,Papua,2021-07-01,-2
Indonesia,Papua,2021-07-02,-5
Indonesia,Papua,2021-07-03,-9
Indonesia,Papua,2021-07-04,-7
Indonesia,Papua,2021-07-05,-6
Indonesia,Papua,2021-07-06,-1
Indonesia,Papua,2021-07-07,-6
Indonesia,Papua,2021-07-08,-8
Indonesia,Papua,2021-07-09,-13
Indonesia,Papua,2021-07-10,-15
Indonesia,Papua,2021-07-11,-14
Indonesia,Papua,2021-07-12,-13
Indonesia,Papua,2021-07-13,-10
Indonesia,Papua,2021-07-14,-12
Indonesia,Papua,2021-07-15,-13
Indonesia,Papua,2021-07-16,-16
Indonesia,Papua,2021-07-17,-20
Indonesia,Papua,2021-07-18,-24
Indonesia,Papua,2021-07-19,-10
Indonesia,Papua,2021-07-20,-31
Indonesia,Papua,2021-07-21,-14
Indonesia,Papua,2021-07-22,-17
Indonesia,Papua,2021-07-23,-20
Indonesia,Papua,2021-07-24,-25
Indonesia,Papua,2021-07-25,-32
